name,value,date
Land Rover,6158,1/6/2017
Tiffany & Co.,6158,1/7/2014
Johnson & Johnson,6155,1/7/2017
adidas,6154,1/1/2011
KFC,6152.4,1/9/2012
SAP,6152.2,1/2/2000
KFC,6152.1,1/4/2013
Hyundai,6151.8,1/2/2011
Morgan Stanley,6151,1/8/2013
Prada,6150.2,1/2/2015
Philips,6149.7,1/4/2005
Colgate,6148.6,1/4/2007
Prada,6148.5,1/8/2014
Banco Santander,6147.4,1/5/2015
Land Rover,6145.4,1/5/2017
Chanel,6145,1/7/2007
Samsung,6143.8,1/9/2000
Caterpillar,6143.2,1/9/2014
Discovery,6143,1/1/2014
Tiffany & Co.,6142.5,1/4/2015
Accenture,6142,1/1/2005
Apple,6142,1/5/2000
KFC,6138.8,1/5/2013
Panasonic,6138,1/6/2017
Shell,6137.4,1/9/2013
Shell,6136.4,1/3/2014
Johnson & Johnson,6136,1/6/2017
Panasonic,6135.8,1/7/2016
PayPal,6135.8,1/7/2017
SAP,6135,1/1/2000
Banco Santander,6134.8,1/4/2015
Chanel,6134.5,1/8/2008
Land Rover,6132.8,1/4/2017
KFC,6132.6,1/8/2012
Kia,6128,1/8/2015
Volkswagen,6127.8,1/3/2006
Amazon,6127.1,1/8/2007
KFC,6125.5,1/6/2013
Prada,6124,1/7/2014
eBay,6122.6,1/5/2005
Banco Santander,6122.2,1/3/2015
Zara,6121.8,1/3/2008
Danone,6121.2,1/5/2009
L'Oréal,6121.1,1/4/2005
Tiffany & Co.,6121,1/6/2014
Land Rover,6120.2,1/3/2017
FedEx,6119.8,1/9/2016
Harley-Davidson,6119.2,1/9/2001
Johnson & Johnson,6117,1/5/2017
Facebook,6114.3,1/4/2012
Discovery,6113.5,1/8/2015
IKEA,6113,1/3/2001
KFC,6112.8,1/7/2012
KFC,6112.2,1/7/2013
Panasonic,6110.2,1/7/2013
Banco Santander,6109.6,1/2/2015
Land Rover,6107.6,1/2/2017
Colgate,6107.4,1/3/2007
Panasonic,6107,1/5/2017
Accenture,6105,1/10/2004
Mastercard,6104.4,1/7/2016
Discovery,6104.3,1/10/2013
Chanel,6103,1/9/2008
Nestlé,6100.9,1/8/2008
3M,6100.6,1/10/2013
Allianz,6100.1,1/10/2011
Audi,6100,1/10/2010
Prada,6099.5,1/6/2014
Hermès,6099.4,1/10/2011
KFC,6098.9,1/8/2013
Johnson & Johnson,6098,1/4/2017
Panasonic,6097.6,1/8/2016
Banco Santander,6097,1/1/2015
Netflix,6095.8,1/3/2017
Land Rover,6095,1/1/2017
Caterpillar,6093.6,1/8/2011
KFC,6093,1/6/2012
Volkswagen,6092.8,1/5/2004
Chanel,6092.5,1/6/2007
Morgan Stanley,6090,1/7/2013
Starbucks,6089.2,1/9/2014
adidas,6088.1,1/10/2010
Tiffany & Co.,6088,1/5/2015
Huawei,6087.3,1/4/2016
Nintendo,6086,1/1/2013
KFC,6085.6,1/9/2013
Visa,6085.2,1/2/2014
Tiffany & Co.,6084,1/5/2014
L'Oréal,6082.4,1/3/2005
Danone,6080.9,1/4/2009
Apple,6080.8,1/5/2003
Volkswagen,6079.9,1/2/2006
Nissan,6079.6,1/10/2012
Johnson & Johnson,6079,1/3/2017
Prada,6078.4,1/3/2015
Panasonic,6076,1/4/2017
Prada,6075,1/5/2014
Porsche,6074.4,1/8/2012
KFC,6073.2,1/5/2012
KFC,6072.3,1/10/2013
Adobe,6072.2,1/9/2014
Chanel,6071.5,1/10/2008
Salesforce.com,6069.6,1/8/2017
Accenture,6068,1/9/2004
Philips,6066.8,1/3/2005
Colgate,6066.2,1/2/2007
Discovery,6065.6,1/9/2013
Shell,6062.1,1/8/2013
Panasonic,6062,1/6/2013
Kia,6062,1/7/2015
Shell,6060.6,1/4/2014
Johnson & Johnson,6060,1/2/2017
Caterpillar,6059.6,1/10/2014
Panasonic,6059.4,1/9/2016
KFC,6059,1/1/2014
IKEA,6059,1/2/2001
Discovery,6057,1/9/2015
Cartier,6055.8,1/5/2012
Land Rover,6055.1,1/10/2016
KFC,6053.4,1/4/2012
FedEx,6052.2,1/8/2016
Prada,6050.5,1/4/2014
Gucci,6047.8,1/8/2004
Tiffany & Co.,6047,1/4/2014
Harley-Davidson,6045.8,1/8/2001
Panasonic,6045,1/3/2017
L'Oréal,6043.7,1/2/2005
Mastercard,6043,1/6/2016
Johnson & Johnson,6041,1/1/2017
Danone,6040.6,1/3/2009
Chanel,6040,1/5/2007
Zara,6038.4,1/2/2008
KFC,6033.6,1/3/2012
Tiffany & Co.,6033.5,1/6/2015
Volkswagen,6032,1/1/2006
Accenture,6031,1/8/2004
IKEA,6031,1/1/2000
Apple,6029,1/6/2000
Morgan Stanley,6029,1/6/2013
Audi,6029,1/9/2010
Samsung,6028.7,1/8/2000
IKEA,6028.4,1/2/2000
Nestlé,6028.2,1/7/2008
Discovery,6026.9,1/8/2013
LEGO,6026.5,1/6/2015
Prada,6026,1/3/2014
IKEA,6025.8,1/3/2000
Banco Santander,6025.5,1/10/2014
Colgate,6025,1/1/2007
Amazon,6024.8,1/7/2007
3M,6024.2,1/9/2013
IKEA,6023.2,1/4/2000
Morgan Stanley,6022.8,1/9/2012
Caterpillar,6022.8,1/7/2011
adidas,6022.2,1/9/2010
Panasonic,6021.2,1/10/2016
IKEA,6020.6,1/5/2000
IKEA,6018,1/6/2000
eBay,6017.2,1/4/2005
KFC,6017,1/2/2014
Hermès,6016.8,1/9/2011
Allianz,6016.2,1/9/2011
Johnson & Johnson,6015.9,1/10/2016
IKEA,6015.4,1/7/2000
Land Rover,6015.2,1/9/2016
PayPal,6014.5,1/6/2017
Panasonic,6014,1/2/2017
Panasonic,6013.8,1/5/2013
KFC,6013.8,1/2/2012
Volkswagen,6013.5,1/6/2004
IKEA,6012.8,1/8/2000
IKEA,6010.2,1/9/2000
Tiffany & Co.,6010,1/3/2014
IKEA,6007.6,1/10/2000
Prada,6006.6,1/4/2015
Hyundai,6005,1/1/2011
IKEA,6005,1/1/2001
L'Oréal,6005,1/1/2005
Huawei,6003.2,1/3/2016
Prada,6001.5,1/2/2014
Starbucks,6000.8,1/8/2014
Discovery,6000.5,1/10/2015
Danone,6000.3,1/2/2009
Visa,5998,1/1/2014
Kia,5996,1/6/2015
L'Oréal,5994.7,1/10/2004
KFC,5994,1/1/2012
Accenture,5994,1/7/2004
Johnson & Johnson,5990.8,1/9/2016
Volkswagen,5990.5,1/10/2005
Discovery,5988.2,1/7/2013
Chanel,5987.5,1/4/2007
Shell,5986.8,1/7/2013
Colgate,5985.8,1/10/2006
KFC,5984.8,1/10/2011
Shell,5984.8,1/5/2014
FedEx,5984.6,1/7/2016
L'Oréal,5984.4,1/9/2004
Philips,5983.9,1/2/2005
Panasonic,5983,1/1/2017
Mastercard,5981.6,1/5/2016
Adobe,5979.8,1/8/2014
Tiffany & Co.,5979,1/7/2015
Prada,5977,1/1/2014
Caterpillar,5976,1/1/2015
KFC,5975.6,1/9/2011
Land Rover,5975.3,1/8/2016
KFC,5975,1/3/2014
L'Oréal,5974.1,1/8/2004
Harley-Davidson,5973,1/6/2008
Tiffany & Co.,5973,1/2/2014
Harley-Davidson,5972.4,1/7/2001
Morgan Stanley,5968,1/5/2013
KFC,5966.4,1/8/2011
Johnson & Johnson,5965.7,1/8/2016
Panasonic,5965.6,1/4/2013
L'Oréal,5963.8,1/7/2004
Danone,5960,1/1/2009
Audi,5958,1/8/2010
KFC,5957.2,1/7/2011
Accenture,5957,1/6/2004
adidas,5956.3,1/8/2010
Nissan,5956.2,1/9/2012
Nestlé,5955.5,1/6/2008
Zara,5955,1/1/2008
Banco Santander,5954,1/9/2014
L'Oréal,5953.5,1/6/2004
Caterpillar,5952,1/6/2011
Discovery,5949.5,1/6/2013
Apple,5949.1,1/4/2003
Volkswagen,5949,1/9/2005
Salesforce.com,5948.8,1/7/2017
KFC,5948,1/6/2011
3M,5947.8,1/8/2013
Colgate,5946.6,1/9/2006
Visa,5944.7,1/10/2013
Discovery,5944,1/1/2016
L'Oréal,5943.2,1/5/2004
Porsche,5942.2,1/7/2012
Johnson & Johnson,5940.6,1/7/2016
KFC,5938.8,1/5/2011
Prada,5936.3,1/10/2013
Tiffany & Co.,5936,1/1/2014
Land Rover,5935.4,1/7/2016
Chanel,5935,1/3/2007
Prada,5934.8,1/5/2015
Volkswagen,5934.2,1/7/2004
Hermès,5934.2,1/8/2011
KFC,5933,1/4/2014
L'Oréal,5932.9,1/4/2004
Allianz,5932.3,1/8/2011
Kia,5930,1/5/2015
KFC,5929.6,1/4/2011
Tiffany & Co.,5924.5,1/8/2015
L'Oréal,5922.6,1/3/2004
Amazon,5922.5,1/6/2007
Caterpillar,5920.9,1/2/2015
KFC,5920.4,1/3/2011
Mastercard,5920.2,1/4/2016
Accenture,5920,1/5/2004
Huawei,5919.1,1/2/2016
Panasonic,5917.4,1/3/2013
FedEx,5917,1/6/2016
Apple,5916,1/7/2000
Cartier,5915.6,1/4/2012
Johnson & Johnson,5915.5,1/6/2016
Samsung,5913.6,1/7/2000
Starbucks,5912.4,1/7/2014
L'Oréal,5912.3,1/2/2004
eBay,5911.8,1/3/2005
Shell,5911.5,1/6/2013
KFC,5911.2,1/2/2011
Discovery,5910.8,1/5/2013
Shell,5909,1/6/2014
Hyundai,5907.8,1/10/2010
Volkswagen,5907.5,1/8/2005
Colgate,5907.4,1/8/2006
Morgan Stanley,5907,1/4/2013
Danone,5904.8,1/10/2008
KFC,5902,1/1/2011
L'Oréal,5902,1/1/2004
Philips,5901,1/1/2005
Harley-Davidson,5899,1/6/2001
KFC,5896.2,1/10/2010
Prada,5895.6,1/9/2013
Land Rover,5895.5,1/6/2016
LEGO,5893.6,1/5/2015
PayPal,5893.2,1/5/2017
Visa,5891.4,1/9/2013
KFC,5891,1/5/2014
Discovery,5890.7,1/2/2016
Johnson & Johnson,5890.4,1/5/2016
KFC,5890.4,1/9/2010
adidas,5890.4,1/7/2010
Nintendo,5887.7,1/2/2013
Adobe,5887.4,1/7/2014
Audi,5887,1/7/2010
Tiffany & Co.,5886.4,1/10/2013
KFC,5884.6,1/8/2010
Facebook,5883.2,1/3/2012
Accenture,5883,1/4/2004
Nestlé,5882.8,1/5/2008
Banco Santander,5882.5,1/8/2014
Chanel,5882.5,1/2/2007
Caterpillar,5881.2,1/5/2011
DHL,5881,1/1/2018
KFC,5878.8,1/7/2010
Zara,5876,1/10/2007
Morgan Stanley,5873.4,1/10/2012
Burberry,5873,1/1/2015
KFC,5873,1/6/2010
Discovery,5872.1,1/4/2013
L'Oréal,5871.8,1/10/2003
3M,5871.4,1/7/2013
Tiffany & Co.,5870,1/9/2015
Panasonic,5869.2,1/2/2013
Colgate,5868.2,1/7/2006
KFC,5867.2,1/5/2010
Volkswagen,5866,1/7/2005
Caterpillar,5865.8,1/3/2015
Johnson & Johnson,5865.3,1/4/2016
DHL,5864.4,1/10/2017
Kia,5864,1/4/2015
Prada,5863,1/6/2015
KFC,5861.4,1/4/2010
Mastercard,5858.8,1/3/2016
Gucci,5857.4,1/7/2004
Land Rover,5855.6,1/5/2016
KFC,5855.6,1/3/2010
Prada,5854.9,1/8/2013
Volkswagen,5854.9,1/8/2004
Hermès,5851.6,1/7/2011
KFC,5849.8,1/2/2010
Danone,5849.6,1/9/2008
FedEx,5849.4,1/5/2016
KFC,5849,1/6/2014
Allianz,5848.4,1/7/2011
DHL,5847.8,1/9/2017
Morgan Stanley,5846,1/3/2013
Accenture,5846,1/3/2004
Burberry,5845.1,1/10/2014
KFC,5844,1/1/2010
Netflix,5843.9,1/2/2017
L'Oréal,5841.6,1/9/2003
Johnson & Johnson,5840.2,1/3/2016
Visa,5838.1,1/8/2013
Discovery,5837.4,1/3/2016
Tiffany & Co.,5836.8,1/9/2013
Shell,5836.2,1/5/2013
Huawei,5835,1/1/2016
Discovery,5833.4,1/3/2013
Shell,5833.2,1/7/2014
Nissan,5832.8,1/8/2012
KFC,5831.8,1/10/2009
DHL,5831.2,1/8/2017
Chanel,5830,1/1/2007
Colgate,5829,1/6/2006
Salesforce.com,5828,1/6/2017
Harley-Davidson,5825.6,1/5/2001
adidas,5824.5,1/6/2010
Volkswagen,5824.5,1/6/2005
Starbucks,5824,1/6/2014
Burberry,5821.9,1/2/2015
Panasonic,5821,1/1/2013
Amazon,5820.2,1/5/2007
KFC,5819.6,1/9/2009
Apple,5817.4,1/3/2003
Burberry,5817.2,1/9/2014
Audi,5816,1/6/2010
Land Rover,5815.7,1/4/2016
Tiffany & Co.,5815.5,1/10/2015
Panasonic,5815.4,1/10/2012
Johnson & Johnson,5815.1,1/2/2016
DHL,5814.6,1/7/2017
Prada,5814.2,1/7/2013
L'Oréal,5811.4,1/8/2003
Sprite,5811,1/1/2013
Banco Santander,5811,1/7/2014
Caterpillar,5810.7,1/4/2015
Hyundai,5810.6,1/9/2010
Caterpillar,5810.4,1/4/2011
Nestlé,5810.1,1/4/2008
Porsche,5810,1/6/2012
Panasonic,5809.8,1/9/2012
Accenture,5809,1/2/2004
KFC,5807.4,1/8/2009
KFC,5807,1/7/2014
eBay,5806.4,1/2/2005
Panasonic,5804.2,1/8/2012
Apple,5803,1/8/2000
Sprite,5800.8,1/10/2012
Panasonic,5798.6,1/7/2012
Samsung,5798.5,1/6/2000
Kia,5798,1/3/2015
DHL,5798,1/6/2017
Mastercard,5797.4,1/2/2016
Zara,5797,1/9/2007
KFC,5795.2,1/7/2009
3M,5795,1/6/2013
Adobe,5795,1/6/2014
Discovery,5794.7,1/2/2013
Sprite,5794.5,1/2/2013
Danone,5794.4,1/8/2008
Panasonic,5793,1/6/2012
Prada,5791.2,1/7/2015
Sprite,5790.6,1/9/2012
Johnson & Johnson,5790,1/1/2016
Colgate,5789.8,1/5/2006
Burberry,5789.3,1/8/2014
Panasonic,5787.4,1/5/2012
Tiffany & Co.,5787.2,1/8/2013
Morgan Stanley,5785,1/2/2013
Visa,5784.8,1/7/2013
Discovery,5784.1,1/4/2016
Volkswagen,5783,1/5/2005
KFC,5783,1/6/2009
Panasonic,5781.8,1/4/2012
FedEx,5781.8,1/4/2016
DHL,5781.4,1/5/2017
L'Oréal,5781.2,1/7/2003
Sprite,5780.4,1/8/2012
Sprite,5778,1/3/2013
Sprite,5777,1/1/2010
Panasonic,5776.2,1/3/2012
Land Rover,5775.8,1/3/2016
Volkswagen,5775.6,1/9/2004
Cartier,5775.4,1/3/2012
Prada,5773.5,1/6/2013
Accenture,5772,1/1/2004
PayPal,5771.9,1/4/2017
KFC,5770.8,1/5/2009
Burberry,5770.8,1/3/2015
Panasonic,5770.6,1/2/2012
Sprite,5770.2,1/7/2012
Hermès,5769,1/6/2011
Panasonic,5765,1/1/2012
KFC,5765,1/8/2014
DHL,5764.8,1/4/2017
Allianz,5764.5,1/6/2011
Johnson & Johnson,5764.3,1/10/2015
Chanel,5762.6,1/10/2006
Sprite,5761.5,1/4/2013
Burberry,5761.4,1/7/2014
Tiffany & Co.,5761,1/1/2016
Shell,5760.9,1/4/2013
LEGO,5760.7,1/4/2015
Ferrari,5760,1/1/2018
Sprite,5760,1/6/2012
Sprite,5759.7,1/2/2010
adidas,5758.6,1/5/2010
KFC,5758.6,1/4/2009
Shell,5757.4,1/8/2014
Discovery,5756,1/1/2013
Caterpillar,5755.6,1/5/2015
Discovery,5755,1/1/2018
Harley-Davidson,5752.2,1/4/2001
L'Oréal,5751,1/6/2003
Colgate,5750.6,1/4/2006
Sprite,5749.8,1/5/2012
Philips,5748.7,1/10/2004
DHL,5748.2,1/3/2017
Huawei,5746.7,1/10/2015
KFC,5746.4,1/3/2009
Audi,5745,1/5/2010
Sprite,5745,1/5/2013
Sprite,5742.4,1/3/2010
KFC,5742,1/1/2016
Volkswagen,5741.5,1/4/2005
Caterpillar,5739.6,1/3/2011
Sprite,5739.6,1/4/2012
Banco Santander,5739.5,1/6/2014
Danone,5739.2,1/7/2008
Johnson & Johnson,5738.6,1/9/2015
Tiffany & Co.,5737.6,1/7/2013
Nestlé,5737.4,1/3/2008
Mastercard,5736,1/1/2016
Land Rover,5735.9,1/2/2016
Starbucks,5735.6,1/5/2014
KFC,5734.2,1/2/2009
Burberry,5733.5,1/6/2014
Prada,5732.8,1/5/2013
Kia,5732,1/2/2015
KFC,5731.7,1/10/2015
DHL,5731.6,1/2/2017
Visa,5731.5,1/6/2013
Discovery,5730.8,1/5/2016
Caterpillar,5730,1/1/2018
Sprite,5729.4,1/3/2012
Sprite,5728.5,1/6/2013
Sprite,5725.1,1/4/2010
Accenture,5724.9,1/10/2003
Tiffany & Co.,5724.3,1/2/2016
Morgan Stanley,5724,1/1/2013
KFC,5723,1/9/2014
KFC,5722,1/1/2009
KFC,5721.4,1/9/2015
L'Oréal,5720.8,1/5/2003
Discovery,5720.6,1/10/2017
Burberry,5719.7,1/4/2015
Prada,5719.4,1/8/2015
Sprite,5719.2,1/2/2012
3M,5718.6,1/5/2013
Zara,5718,1/8/2007
Amazon,5717.9,1/4/2007
Mastercard,5717.5,1/10/2015
DHL,5715,1/1/2017
DHL,5714.3,1/10/2016
FedEx,5714.2,1/3/2016
DHL,5713.6,1/9/2016
Hyundai,5713.4,1/8/2010
Johnson & Johnson,5712.9,1/8/2015
DHL,5712.9,1/8/2016
DHL,5712.2,1/7/2016
Sprite,5712,1/7/2013
DHL,5711.5,1/6/2016
Colgate,5711.4,1/3/2006
KFC,5711.1,1/8/2015
DHL,5710.8,1/5/2016
DHL,5710.1,1/4/2016
DHL,5709.4,1/3/2016
Nissan,5709.4,1/7/2012
Sprite,5709,1/1/2012
DHL,5708.7,1/2/2016
KFC,5708,1/10/2008
DHL,5708,1/1/2016
Sprite,5707.8,1/5/2010
Salesforce.com,5707.2,1/5/2017
Burberry,5705.6,1/5/2014
Adobe,5702.6,1/5/2014
eBay,5701,1/1/2005
KFC,5700.8,1/7/2015
Caterpillar,5700.5,1/6/2015
Volkswagen,5700,1/3/2005
KFC,5699.1,1/2/2016
Mastercard,5699,1/9/2015
Sprite,5698.5,1/10/2011
Volkswagen,5696.3,1/10/2004
Land Rover,5696,1/1/2016
Sprite,5695.5,1/8/2013
Chanel,5695.2,1/9/2006
KFC,5694,1/9/2008
Panasonic,5693.2,1/10/2011
adidas,5692.7,1/4/2010
Prada,5692.1,1/4/2013
L'Oréal,5690.6,1/4/2003
KFC,5690.5,1/6/2015
Sprite,5690.5,1/6/2010
Apple,5690,1/9/2000
Nintendo,5689.4,1/3/2013
Tiffany & Co.,5688,1/6/2013
Sprite,5688,1/9/2011
Tiffany & Co.,5687.6,1/3/2016
Johnson & Johnson,5687.2,1/7/2015
Hermès,5686.4,1/5/2011
Discovery,5686.2,1/9/2017
Apple,5685.7,1/2/2003
Shell,5685.6,1/3/2013
Danone,5684,1/6/2008
Samsung,5683.4,1/5/2000
KFC,5682,1/1/2007
Shell,5681.6,1/9/2014
KFC,5681,1/10/2014
Allianz,5680.6,1/5/2011
Mastercard,5680.5,1/8/2015
KFC,5680.2,1/5/2015
KFC,5680,1/8/2008
Sprite,5679,1/9/2013
Harley-Davidson,5678.8,1/3/2001
Visa,5678.2,1/5/2013
Porsche,5677.8,1/5/2012
Accenture,5677.8,1/9/2003
Burberry,5677.7,1/4/2014
Sprite,5677.5,1/8/2011
Discovery,5677.5,1/6/2016
DHL,5676.3,1/10/2015
Audi,5674,1/4/2010
Sprite,5673.2,1/7/2010
Colgate,5672.2,1/2/2006
KFC,5672,1/2/2007
Ferrari,5671.6,1/10/2017
Harley-Davidson,5671,1/1/2017
KFC,5669.9,1/4/2015
Caterpillar,5668.8,1/2/2011
Burberry,5668.6,1/5/2015
Banco Santander,5668,1/5/2014
Gucci,5667,1/6/2004
Sprite,5667,1/7/2011
Kia,5666,1/1/2015
KFC,5666,1/7/2008
Nestlé,5664.7,1/2/2008
Sprite,5662.5,1/10/2013
KFC,5662,1/3/2007
Mastercard,5662,1/7/2015
Johnson & Johnson,5661.5,1/6/2015
L'Oréal,5660.4,1/3/2003
KFC,5659.6,1/3/2015
Volkswagen,5658.5,1/2/2005
Huawei,5658.4,1/9/2015
Harley-Davidson,5656.6,1/10/2016
Sprite,5656.5,1/6/2011
KFC,5656.2,1/3/2016
Sprite,5655.9,1/8/2010
Facebook,5652.1,1/2/2012
KFC,5652,1/4/2007
KFC,5652,1/6/2008
Discovery,5651.8,1/8/2017
Prada,5651.4,1/3/2013
Tiffany & Co.,5650.9,1/4/2016
PayPal,5650.6,1/3/2017
Burberry,5649.8,1/3/2014
KFC,5649.3,1/2/2015
KFC,5648.8,1/10/2006
Prada,5647.6,1/9/2015
Starbucks,5647.2,1/4/2014
FedEx,5646.6,1/2/2016
Sprite,5646,1/5/2011
Sprite,5646,1/1/2014
Harley-Davidson,5645.8,1/7/2008
Caterpillar,5645.4,1/7/2015
DHL,5644.6,1/9/2015
Caterpillar,5643.8,1/10/2017
Mastercard,5643.5,1/6/2015
Harley-Davidson,5642.2,1/9/2016
3M,5642.2,1/4/2013
Tiffany & Co.,5642,1/1/2018
KFC,5642,1/5/2007
Jack Daniel's,5641,1/1/2018
Kia,5639,1/10/2014
KFC,5639,1/1/2015
Zara,5639,1/7/2007
Sprite,5638.6,1/9/2010
Tiffany & Co.,5638.4,1/5/2013
KFC,5638,1/5/2008
Land Rover,5637.3,1/10/2015
Johnson & Johnson,5635.8,1/5/2015
Sprite,5635.5,1/4/2011
Cartier,5635.2,1/2/2012
Colgate,5633,1/1/2006
KFC,5632,1/6/2007
Accenture,5630.7,1/8/2003
L'Oréal,5630.2,1/2/2003
Danone,5628.8,1/5/2008
LEGO,5627.8,1/3/2015
Chanel,5627.8,1/8/2006
Harley-Davidson,5627.8,1/8/2016
adidas,5626.8,1/3/2010
Mastercard,5625,1/5/2015
Sprite,5625,1/3/2011
Visa,5624.9,1/4/2013
Discovery,5624.2,1/7/2016
KFC,5624,1/4/2008
KFC,5622,1/7/2007
Burberry,5621.9,1/2/2014
Panasonic,5621.4,1/9/2011
Sprite,5621.3,1/10/2010
Harley-Davidson,5620,1/2/2017
Sprite,5617.9,1/2/2014
Burberry,5617.5,1/6/2015
Discovery,5617.4,1/7/2017
Tiffany & Co.,5617.2,1/10/2017
Volkswagen,5617,1/1/2005
Hyundai,5616.2,1/7/2010
Amazon,5615.6,1/3/2007
KFC,5615.6,1/9/2006
Sprite,5614.5,1/2/2011
Tiffany & Co.,5614.2,1/5/2016
Harley-Davidson,5613.4,1/7/2016
KFC,5613.3,1/4/2016
DHL,5612.9,1/8/2015
KFC,5612,1/8/2007
Kia,5612,1/9/2014
Prada,5610.7,1/2/2013
Shell,5610.3,1/2/2013
Adobe,5610.2,1/4/2014
Jack Daniel's,5610.1,1/10/2017
Johnson & Johnson,5610.1,1/4/2015
KFC,5610,1/3/2008
Mastercard,5606.5,1/4/2015
Shell,5605.8,1/10/2014
Harley-Davidson,5605.4,1/2/2001
Sprite,5604,1/1/2011
Hermès,5603.8,1/4/2011
Audi,5603,1/3/2010
KFC,5602,1/9/2007
eBay,5600.9,1/10/2004
L'Oréal,5600,1/1/2003
Harley-Davidson,5599,1/6/2016
Caterpillar,5598,1/1/2011
Allianz,5596.7,1/4/2011
Banco Santander,5596.5,1/4/2014
Philips,5596.4,1/9/2004
KFC,5596,1/2/2008
Burberry,5594,1/1/2014
Tiffany & Co.,5592.4,1/9/2017
Nestlé,5592,1/1/2008
Netflix,5592,1/1/2017
KFC,5592,1/10/2007
Caterpillar,5590.3,1/8/2015
Sprite,5589.8,1/3/2014
Tiffany & Co.,5588.8,1/4/2013
Colgate,5588.3,1/10/2005
Mastercard,5588,1/3/2015
Salesforce.com,5586.4,1/4/2017
Nissan,5586,1/6/2012
Kia,5585,1/8/2014
Harley-Davidson,5584.6,1/5/2016
Johnson & Johnson,5584.4,1/3/2015
Accenture,5583.6,1/7/2003
Ferrari,5583.2,1/9/2017
Discovery,5583,1/6/2017
KFC,5582.4,1/8/2006
KFC,5582,1/1/2008
DHL,5581.2,1/7/2015
Jack Daniel's,5579.2,1/9/2017
FedEx,5579,1/1/2016
Land Rover,5578.6,1/9/2015
Tiffany & Co.,5577.5,1/6/2016
Apple,5577,1/10/2000
KFC,5576,1/1/2003
Prada,5575.8,1/10/2015
Danone,5573.6,1/4/2008
Visa,5571.6,1/3/2013
Discovery,5570.9,1/8/2016
KFC,5570.4,1/5/2016
Harley-Davidson,5570.2,1/4/2016
Huawei,5570.1,1/8/2015
Prada,5570,1/1/2013
Mastercard,5569.5,1/2/2015
Harley-Davidson,5569,1/3/2017
Samsung,5568.3,1/4/2000
Tiffany & Co.,5567.6,1/8/2017
Burberry,5566.4,1/7/2015
3M,5565.8,1/3/2013
Nestlé,5564.2,1/10/2007
Sprite,5561.7,1/4/2014
adidas,5560.9,1/2/2010
Chanel,5560.4,1/7/2006
Zara,5560,1/6/2007
Starbucks,5558.8,1/3/2014
Johnson & Johnson,5558.7,1/2/2015
Kia,5558,1/7/2014
Caterpillar,5557.6,1/9/2017
Harley-Davidson,5555.8,1/3/2016
Apple,5554,1/1/2003
Burberry,5553.5,1/10/2013
KFC,5553,1/10/2002
Mastercard,5551,1/1/2015
Panasonic,5549.6,1/8/2011
DHL,5549.5,1/6/2015
KFC,5549.2,1/7/2006
Discovery,5548.6,1/5/2017
Jack Daniel's,5548.3,1/8/2017
L'Oréal,5547.9,1/10/2002
Porsche,5545.6,1/4/2012
Colgate,5543.6,1/9/2005
Tiffany & Co.,5542.8,1/7/2017
Harley-Davidson,5541.4,1/2/2016
Tiffany & Co.,5540.8,1/7/2016
Tiffany & Co.,5539.2,1/3/2013
Accenture,5536.5,1/6/2003
Nestlé,5536.4,1/9/2007
Caterpillar,5535.2,1/9/2015
Shell,5535,1/1/2013
FedEx,5534.1,1/10/2015
Sprite,5533.6,1/5/2014
Johnson & Johnson,5533,1/1/2015
Harley-Davidson,5532,1/1/2001
Audi,5532,1/2/2010
Kia,5531,1/6/2014
KFC,5530.2,1/2/2003
Apple,5530.2,1/10/2002
Shell,5530,1/1/2015
KFC,5530,1/9/2002
PayPal,5529.3,1/2/2017
KFC,5527.5,1/6/2016
Harley-Davidson,5527,1/1/2016
Banco Santander,5525,1/3/2014
Hermès,5521.2,1/3/2011
Harley-Davidson,5520.3,1/10/2015
Land Rover,5519.9,1/8/2015
Hyundai,5519,1/6/2010
Danone,5518.4,1/3/2008
Visa,5518.3,1/2/2013
Harley-Davidson,5518,1/4/2017
Tiffany & Co.,5518,1/6/2017
Adobe,5517.8,1/3/2014
DHL,5517.8,1/5/2015
Discovery,5517.6,1/9/2016
Jack Daniel's,5517.4,1/7/2017
Corona,5517,1/1/2018
KFC,5516,1/6/2006
Burberry,5515.3,1/8/2015
Discovery,5514.2,1/4/2017
Harley-Davidson,5513.6,1/9/2015
Amazon,5513.3,1/2/2007
Burberry,5513,1/9/2013
Allianz,5512.8,1/3/2011
Caterpillar,5508.6,1/10/2010
Nestlé,5508.6,1/8/2007
KFC,5507,1/8/2002
Harley-Davidson,5506.9,1/8/2015
Apple,5506.4,1/9/2002
Sprite,5505.5,1/6/2014
Tiffany & Co.,5504.1,1/8/2016
Kia,5504,1/5/2014
Prada,5504,1/1/2016
eBay,5500.8,1/9/2004
Harley-Davidson,5500.2,1/7/2015
Johnson & Johnson,5499.1,1/10/2014
Colgate,5498.9,1/8/2005
L'Oréal,5495.8,1/9/2002
adidas,5495,1/1/2010
Cartier,5495,1/1/2012
LEGO,5494.9,1/2/2015
Ferrari,5494.8,1/8/2017
Harley-Davidson,5493.5,1/6/2015
Tiffany & Co.,5493.2,1/5/2017
Chanel,5493,1/6/2006
Nintendo,5491.1,1/4/2013
Tiffany & Co.,5489.6,1/2/2013
Accenture,5489.4,1/5/2003
3M,5489.4,1/2/2013
FedEx,5489.2,1/9/2015
